"id";"value";"time";"read"
699;2.58859;"1619466807.4756";"0"
702;2.62062;"1619466808.2256";"0"
697;2.554;"1619466806.9756";"0"
700;2.60396;"1619466807.7256";"0"
701;2.61037;"1619466807.9756";"0"
704;2.60653;"1619466808.7256";"0"
703;2.6219;"1619466808.4756";"0"
706;2.59115;"1619466809.2256";"0"
705;2.6014;"1619466808.9756";"0"
707;2.59628;"1619466809.4756";"0"
708;2.58987;"1619466809.7256";"0"
709;2.58219;"1619466809.9756";"0"
711;2.57066;"1619466810.4756";"0"
713;2.58475;"1619466810.9756";"0"
714;2.59115;"1619466811.2256";"0"
712;2.57194;"1619466810.7256";"0"
710;2.5745;"1619466810.2256";"0"
717;2.60525;"1619466811.9756";"0"
718;2.6014;"1619466812.2256";"0"
719;2.59243;"1619466812.4756";"0"
720;2.58475;"1619466812.7256";"0"
716;2.60268;"1619466811.7256";"0"
715;2.59243;"1619466811.4756";"0"
726;2.5681;"1619466814.2256";"0"
724;2.57066;"1619466813.7256";"0"
721;2.58475;"1619466812.9756";"0"
723;2.58091;"1619466813.4756";"0"
725;2.5745;"1619466813.9756";"0"
722;2.57834;"1619466813.2256";"0"
730;2.55913;"1619466815.2256";"0"
728;2.56681;"1619466814.7256";"0"
731;2.56041;"1619466815.4756";"0"
727;2.56425;"1619466814.4756";"0"
729;2.56169;"1619466814.9756";"0"
732;2.55785;"1619466815.7256";"0"
734;2.55272;"1619466816.2256";"0"
737;2.55016;"1619466816.9756";"0"
733;2.55913;"1619466815.9756";"0"
738;2.55144;"1619466817.2256";"0"
735;2.5476;"1619466816.4756";"0"
736;2.55016;"1619466816.7256";"0"
744;2.5681;"1619466818.7256";"0"
739;2.54632;"1619466817.4756";"0"
740;2.5476;"1619466817.7256";"0"
743;2.55144;"1619466818.4756";"0"
741;2.54247;"1619466817.9756";"0"
742;2.5476;"1619466818.2256";"0"
746;2.62702;"1619466819.2256";"0"
749;2.6757;"1619466819.9756";"0"
748;2.66417;"1619466819.7256";"0"
747;2.64239;"1619466819.4756";"0"
745;2.59372;"1619466818.9756";"0"
750;2.6693;"1619466820.2256";"0"
753;2.64239;"1619466820.9756";"0"
754;2.63599;"1619466821.2256";"0"
756;2.6219;"1619466821.7256";"0"
755;2.63471;"1619466821.4756";"0"
751;2.66289;"1619466820.4756";"0"
752;2.64624;"1619466820.7256";"0"
757;2.61806;"1619466821.9756";"0"
762;2.73847;"1619466823.2256";"0"
759;2.6488;"1619466822.4756";"0"
760;2.67186;"1619466822.7256";"0"
761;2.7026;"1619466822.9756";"0"
758;2.6219;"1619466822.2256";"0"
765;2.8243;"1619466823.9756";"0"
764;2.82558;"1619466823.7256";"0"
767;2.95112;"1619466824.4756";"0"
763;2.78331;"1619466823.4756";"0"
766;2.85504;"1619466824.2256";"0"
768;3.04779;"1619466824.7256";"0"
771;3.23482;"1619466825.4756";"0"
772;3.23482;"1619466825.7256";"0"
774;3.22329;"1619466826.2256";"0"
770;3.2092;"1619466825.2256";"0"
769;3.12209;"1619466824.9756";"0"
773;3.24378;"1619466825.9756";"0"
776;3.17205;"1619466826.7256";"0"
778;3.11184;"1619466827.2256";"0"
779;3.09134;"1619466827.4756";"0"
780;3.06316;"1619466827.7256";"0"
775;3.20151;"1619466826.4756";"0"
777;3.1413;"1619466826.9756";"0"
783;3.02089;"1619466828.4756";"0"
786;3.00167;"1619466829.2256";"0"
784;3.0132;"1619466828.7256";"0"
781;3.04266;"1619466827.9756";"0"
785;3.01064;"1619466828.9756";"0"
782;3.02857;"1619466828.2256";"0"
791;2.96836;"1619466830.4756";"0"
790;2.97093;"1619466830.2256";"0"
792;2.95555;"1619466830.7256";"0"
789;2.97349;"1619466829.9756";"0"
788;2.98374;"1619466829.7256";"0"
787;2.98886;"1619466829.4756";"0"
794;2.94787;"1619466831.2256";"0"
797;2.93634;"1619466831.9756";"0"
798;2.93121;"1619466832.2256";"0"
796;2.92865;"1619466831.7256";"0"
793;2.94787;"1619466830.9756";"0"
795;2.93634;"1619466831.4756";"0"
801;2.95683;"1619466832.9756";"0"
800;2.94018;"1619466832.7256";"0"
802;2.96708;"1619466833.2256";"0"
804;2.97861;"1619466833.7256";"0"
799;2.93249;"1619466832.4756";"0"
803;2.97861;"1619466833.4756";"0"
808;3.0337;"1619466834.7256";"0"
810;3.06188;"1619466835.2256";"0"
807;3.01832;"1619466834.4756";"0"
806;2.99142;"1619466834.2256";"0"
809;3.05163;"1619466834.9756";"0"
805;2.97605;"1619466833.9756";"0"
814;3.03241;"1619466836.2256";"0"
811;3.07341;"1619466835.4756";"0"
816;3.00679;"1619466836.7256";"0"
815;3.01576;"1619466836.4756";"0"
812;3.06828;"1619466835.7256";"0"
813;3.04522;"1619466835.9756";"0"
820;2.96452;"1619466837.7256";"0"
817;2.99655;"1619466836.9756";"0"
818;2.98374;"1619466837.2256";"0"
821;2.95812;"1619466837.9756";"0"
819;2.97733;"1619466837.4756";"0"
822;2.95555;"1619466838.2256";"0"
827;2.77493;"1619466839.4756";"0"
828;2.77877;"1619466839.7256";"0"
824;2.93121;"1619466838.7256";"0"
823;2.94915;"1619466838.4756";"0"
825;2.87741;"1619466838.9756";"0"
826;2.83129;"1619466839.2256";"0"
829;2.83642;"1619466839.9756";"0"
830;2.90175;"1619466840.2256";"0"
833;3.12721;"1619466840.9756";"0"
832;3.05035;"1619466840.7256";"0"
834;3.13105;"1619466841.2256";"0"
831;2.9927;"1619466840.4756";"0"
837;3.1208;"1619466841.9756";"0"
836;3.14258;"1619466841.7256";"0"
838;3.10031;"1619466842.2256";"0"
839;3.0875;"1619466842.4756";"0"
835;3.15411;"1619466841.4756";"0"
840;3.08366;"1619466842.7256";"0"
841;3.09262;"1619466842.9756";"0"
842;3.12977;"1619466843.2256";"0"
843;3.17461;"1619466843.4756";"0"
844;3.21176;"1619466843.7256";"0"
846;3.27197;"1619466844.2256";"0"
845;3.2361;"1619466843.9756";"0"
850;3.60848;"1619466845.2256";"0"
847;3.34755;"1619466844.4756";"0"
849;3.54315;"1619466844.9756";"0"
852;3.73018;"1619466845.7256";"0"
851;3.69431;"1619466845.4756";"0"
848;3.44618;"1619466844.7256";"0"
857;3.61233;"1619466846.9756";"0"
858;3.59311;"1619466847.2256";"0"
856;3.64051;"1619466846.7256";"0"
855;3.67766;"1619466846.4756";"0"
854;3.71481;"1619466846.2256";"0"
853;3.74555;"1619466845.9756";"0"
864;3.50857;"1619466848.7256";"0"
861;3.53547;"1619466847.9756";"0"
859;3.57646;"1619466847.4756";"0"
860;3.56237;"1619466847.7256";"0"
862;3.506;"1619466848.2256";"0"
863;3.49575;"1619466848.4756";"0"
865;3.53675;"1619466848.9756";"0"
866;3.57005;"1619466849.2256";"0"
870;3.55981;"1619466850.2256";"0"
869;3.57902;"1619466849.9756";"0"
867;3.58286;"1619466849.4756";"0"
868;3.58158;"1619466849.7256";"0"
876;3.48038;"1619466851.7256";"0"
874;3.49704;"1619466851.2256";"0"
872;3.52394;"1619466850.7256";"0"
873;3.50985;"1619466850.9756";"0"
871;3.54059;"1619466850.4756";"0"
875;3.49063;"1619466851.4756";"0"
877;3.4727;"1619466851.9756";"0"
878;3.45861;"1619466852.2256";"0"
879;3.44708;"1619466852.4756";"0"
880;3.43683;"1619466852.7256";"0"
881;3.43298;"1619466852.9756";"0"
882;3.40993;"1619466853.2256";"0"
883;3.39327;"1619466853.4756";"0"
885;3.36381;"1619466853.9756";"0"
886;3.351;"1619466854.2256";"0"
884;3.37406;"1619466853.7256";"0"
887;3.38431;"1619466854.4756";"0"
888;3.39199;"1619466854.7256";"0"
892;3.32794;"1619466855.7256";"0"
891;3.33307;"1619466855.4756";"0"
894;3.30104;"1619466856.2256";"0"
893;3.31769;"1619466855.9756";"0"
890;3.36637;"1619466855.2256";"0"
889;3.38174;"1619466854.9756";"0"
